id,member_id,term,purpose,loan_status,loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt
38624708,41408452, 36 months,credit_card,Fully Paid,8400,14.99,291.15,MORTGAGE,64000,Source Verified,16192,64.5,21,5,9489.47
61308625,65427351, 36 months,credit_card,Fully Paid,7500,6.24,228.99,MORTGAGE,50000,Source Verified,9399,48.2,21,2,7536.24
38436652,41220462, 36 months,credit_card,Fully Paid,8450,11.44,278.41,RENT,39000,Not Verified,8483,80.8,11,0,8847.86
50941125,54320840, 36 months,credit_card,Fully Paid,20000,7.26,619.93,RENT,57000,Source Verified,17636,66.1,23,3,21655.71
58100978,61904708, 36 months,credit_card,Fully Paid,5000,9.17,159.4,RENT,68000,Source Verified,6190,56.3,8,2,5285.61
39699173,42522888, 36 months,credit_card,Fully Paid,24000,6.99,740.95,MORTGAGE,130000,Source Verified,18910,49.4,49,2,26053.37
42293924,45260687, 36 months,credit_card,Fully Paid,30000,11.53,989.71,RENT,120000,Verified,48379,93,20,1,31817.78
38574802,41358563, 36 months,credit_card,Fully Paid,25000,6.03,760.89,MORTGAGE,290000,Source Verified,91247,48.3,22,4,25358.91
53534539,57065273, 36 months,credit_card,Fully Paid,12000,10.99,392.81,RENT,59300,Source Verified,7885,24.1,27,7,12761.48
55461305,59063021, 36 months,credit_card,Fully Paid,7000,6.89,215.79,MORTGAGE,90000,Not Verified,5407,14.5,35,7,7127.05
60911279,64953012, 36 months,credit_card,Fully Paid,13450,13.99,459.63,RENT,60000,Source Verified,10100,52.9,14,6,13749.63
49833229,53161945, 36 months,credit_card,Fully Paid,7425,13.33,251.36,RENT,110000,Source Verified,5585,37,28,11,7463.49
38427234,41211064, 36 months,credit_card,Fully Paid,10000,8.19,314.25,RENT,85000,Source Verified,10238,97.5,11,0,10728.09
41153077,44029005, 36 months,credit_card,Charged Off,8000,7.89,250.29,MORTGAGE,55000,Source Verified,3671,28.2,36,8,3500.55
43579226,46605943, 36 months,credit_card,Charged Off,5950,12.69,199.6,RENT,34000,Verified,14657,88.3,13,2,2426.86
54374609,57955359, 36 months,credit_card,Fully Paid,9500,8.18,298.49,RENT,41000,Source Verified,8902,61.8,31,2,10322
43024907,46021674, 36 months,credit_card,Fully Paid,4000,8.18,125.68,MORTGAGE,70000,Not Verified,7188,23,42,5,4371.33
55573364,59175084, 36 months,credit_card,Charged Off,30000,17.57,1078.12,RENT,60000,Verified,12252,30.6,19,3,9673.8
46437613,49575371, 36 months,credit_card,Fully Paid,12000,7.89,375.43,MORTGAGE,47000,Source Verified,3989,26.1,30,4,12908.42
36803290,39556006, 36 months,credit_card,Fully Paid,12000,9.49,384.34,MORTGAGE,39520,Verified,7195,57.1,12,1,13303.41
50304145,53702872, 36 months,credit_card,Fully Paid,28000,6.24,854.87,OWN,200000,Not Verified,60596,47.2,27,3,29806.38
53232443,56752172, 36 months,credit_card,Charged Off,21000,11.53,692.8,RENT,52000,Source Verified,3961,35.1,31,6,6914.55
64969544,69496309, 36 months,credit_card,Fully Paid,6000,9.99,193.58,OWN,40000,Verified,5929,85.9,19,3,6494.69
53342633,56852371, 36 months,credit_card,Fully Paid,10000,8.18,314.2,MORTGAGE,98000,Verified,7727,87.8,17,1,10883.65
62674710,66989435, 36 months,credit_card,Fully Paid,19200,8.18,603.26,RENT,100000,Source Verified,17288,75.2,22,6,20339.42
51055470,54455198, 36 months,credit_card,Charged Off,12725,13.99,434.85,OWN,32000,Source Verified,8312,33.5,26,5,4773.46
50313621,53712352, 36 months,credit_card,Charged Off,15000,17.86,541.24,RENT,40000,Not Verified,11761,90.5,7,3,2127.75
40277654,43142388, 36 months,credit_card,Charged Off,4800,12.99,161.71,MORTGAGE,150000,Source Verified,28170,78.2,42,7,1301
38549208,41333119, 36 months,credit_card,Fully Paid,6000,6.49,183.87,MORTGAGE,90000,Source Verified,28070,49.9,29,7,6468.27
66500333,71226049, 36 months,credit_card,Charged Off,7900,5.32,237.91,MORTGAGE,55000,Not Verified,32985,77.2,32,1,325.58
41051513,43927337, 36 months,credit_card,Fully Paid,15000,8.18,471.3,RENT,60000,Not Verified,17184,37.8,68,8,16445.28
43175397,46182117, 36 months,credit_card,Charged Off,15000,15.61,524.48,MORTGAGE,75000,Not Verified,14193,58.9,17,9,4515.02
55131360,58702182, 36 months,credit_card,Fully Paid,14000,7.89,438,MORTGAGE,90000,Not Verified,14369,55.5,46,4,15124.59
43186054,46192789, 36 months,credit_card,Fully Paid,10000,9.17,318.79,RENT,50500,Not Verified,11045,54.1,31,2,11079.25
65711148,70343861, 36 months,credit_card,Fully Paid,35000,9.17,1115.77,MORTGAGE,120000,Source Verified,33865,56.7,36,5,37720.51
63919907,68350721, 36 months,credit_card,Fully Paid,8500,8.18,267.07,MORTGAGE,45600,Verified,5595,46,24,6,8618.66
67809679,72668455, 36 months,credit_card,Fully Paid,12000,9.8,386.09,MORTGAGE,70200,Not Verified,28745,67.8,48,1,12705.95
57346858,61049656, 36 months,credit_card,Fully Paid,20000,8.18,628.39,MORTGAGE,70000,Source Verified,19503,82.3,14,1,21010.87
56088392,59750150, 36 months,credit_card,Fully Paid,30000,14.65,1034.83,MORTGAGE,100000,Source Verified,15662,51.9,21,4,32161.3
62804181,67118893, 36 months,credit_card,Fully Paid,8000,5.32,240.92,RENT,50000,Not Verified,7964,9.3,38,6,8198.57
38575375,41359167, 36 months,credit_card,Fully Paid,21000,8.19,659.91,OWN,160000,Not Verified,46245,31.9,54,4,22052.22
36390512,39111851, 36 months,credit_card,Fully Paid,21000,8.19,659.91,MORTGAGE,150000,Verified,49835,71.4,49,11,22263.26
47179281,50408002, 36 months,credit_card,Fully Paid,10000,11.53,329.91,RENT,61000,Source Verified,19136,69.3,22,4,11098.13
46715827,49863708, 36 months,credit_card,Fully Paid,8000,11.53,263.93,RENT,80000,Not Verified,8575,72.7,14,2,8968.68
59182056,63059861, 36 months,credit_card,Fully Paid,1500,13.99,51.26,MORTGAGE,81000,Verified,12185,96.8,20,7,1594.84
67726115,72580848, 36 months,credit_card,Fully Paid,4200,12.59,140.69,RENT,30000,Not Verified,3544,50,24,8,4481.330001
59451988,63385745, 36 months,credit_card,Fully Paid,17975,17.57,645.97,OWN,48100,Not Verified,15180,41,36,12,20346.55
42221493,45178220, 36 months,credit_card,Charged Off,12000,9.99,387.15,RENT,42000,Verified,12762,30.4,77,10,5026.29
48202511,51442240, 36 months,credit_card,Fully Paid,7300,16.99,260.23,RENT,33000,Verified,5398,37.7,17,7,8485.28
48545728,51794492, 36 months,credit_card,Fully Paid,3000,6.68,92.2,RENT,60000,Not Verified,8932,57.6,31,3,3065.66
67285953,72087681, 36 months,credit_card,Fully Paid,21600,9.76,694.54,RENT,66000,Verified,24981,32.7,18,10,21903.25
39522643,42346483, 36 months,credit_card,Fully Paid,20000,11.44,658.95,RENT,85000,Source Verified,14049,26.6,21,7,21742.39
61399121,65517860, 36 months,credit_card,Charged Off,9650,13.99,329.77,OWN,23000,Verified,14683,76.9,22,5,2484.11
46537339,49675099, 36 months,credit_card,Fully Paid,30000,12.29,1000.59,MORTGAGE,245000,Source Verified,84590,63,54,10,34136.58
67356744,72158499, 36 months,credit_card,Fully Paid,12975,9.17,413.63,MORTGAGE,54000,Source Verified,16893,41.9,35,9,13301.5
45394602,48502335, 36 months,credit_card,Fully Paid,3500,6.68,107.56,RENT,65000,Not Verified,2142,12.4,12,2,3768.89
39340489,42144261, 36 months,credit_card,Fully Paid,8400,11.99,278.97,MORTGAGE,25000,Verified,3362,23.2,20,5,9569.670005
52698456,56208185, 36 months,credit_card,Fully Paid,9000,6.24,274.78,RENT,70000,Not Verified,19086,57.7,33,2,9473.36
38802582,41586306, 36 months,credit_card,Fully Paid,3500,10.49,113.75,RENT,56000,Source Verified,3503,15.9,15,5,3883.17
65422609,70009338, 36 months,credit_card,Fully Paid,5925,13.18,200.16,MORTGAGE,90000,Verified,61977,82,20,0,6369.110001
46795860,49943707, 36 months,credit_card,Fully Paid,7000,13.99,239.21,RENT,25000,Verified,5196,26.4,10,7,7990.540001
48554342,51803063, 36 months,credit_card,Fully Paid,5000,6.39,153,RENT,60000,Source Verified,7773,68.2,30,0,5271.24
38589518,41373450, 36 months,credit_card,Fully Paid,20075,17.14,717.13,OWN,42000,Verified,1349,6.4,15,5,23718.37
57925114,61677826, 36 months,credit_card,Fully Paid,8000,10.99,261.88,MORTGAGE,73000,Source Verified,4420,21.2,32,0,8564.44
60125530,64070249, 36 months,credit_card,Fully Paid,14000,8.18,439.88,RENT,80000,Source Verified,42553,62.1,13,4,14915.52418
60567463,64588257, 36 months,credit_card,Fully Paid,30000,8.18,942.59,MORTGAGE,120000,Source Verified,268154,61.5,24,2,30008.19
60951184,64992927, 36 months,credit_card,Charged Off,2000,13.33,67.71,RENT,64000,Verified,4349,72.5,35,7,404.78
38232674,41016467, 36 months,credit_card,Charged Off,6400,11.99,212.55,RENT,76000,Not Verified,13564,27,37,13,2341.12
53974729,57515471, 36 months,credit_card,Fully Paid,9000,12.29,300.18,MORTGAGE,44688,Source Verified,19175,75.5,12,4,9790.720003
61521388,65640182, 36 months,credit_card,Fully Paid,6150,17.57,221.02,MORTGAGE,14000,Verified,6748,41.1,47,12,6488.68
38465093,41258863, 36 months,credit_card,Fully Paid,18000,12.39,601.22,RENT,49000,Verified,23323,74.7,32,7,20205.68001
40929824,43805568, 36 months,credit_card,Fully Paid,3000,10.99,98.21,MORTGAGE,31000,Not Verified,8872,67.2,16,3,3192.95
66451426,71177152, 36 months,credit_card,Fully Paid,20000,5.32,602.3,MORTGAGE,99000,Not Verified,18184,33.4,19,1,20798.88
49924377,53293136, 36 months,credit_card,Fully Paid,15000,7.26,464.95,MORTGAGE,75000,Not Verified,10301,68.2,35,3,16191.12
42151113,45107825, 36 months,credit_card,Fully Paid,10750,13.99,367.36,RENT,150000,Not Verified,8967,60.6,9,6,11938.34
66580534,71306252, 36 months,credit_card,Fully Paid,15000,11.99,498.15,OWN,54000,Verified,29199,67.9,44,6,15207.98
43739155,46755868, 36 months,credit_card,Fully Paid,28000,6.39,856.78,MORTGAGE,75000,Source Verified,16438,53,20,3,29524.04909
39642196,42466049, 36 months,credit_card,Fully Paid,35000,9.49,1120.99,MORTGAGE,250000,Source Verified,114164,77.7,25,1,38265.13
55957884,59619611, 36 months,credit_card,Fully Paid,10000,7.89,312.86,OWN,100000,Source Verified,26747,83.6,12,0,10488.67
56108180,59769925, 36 months,credit_card,Fully Paid,5000,12.69,167.73,RENT,35000,Not Verified,15974,91.8,17,4,5366.52
38812602,41596327, 36 months,credit_card,Charged Off,30000,15.59,1048.65,MORTGAGE,110000,Verified,21177,58.2,19,3,13521.74
57814627,61567422, 36 months,credit_card,Fully Paid,4000,14.65,137.98,MORTGAGE,62000,Source Verified,1693,36,17,7,4318.05
38639332,41423234, 36 months,credit_card,Fully Paid,10000,8.19,314.25,MORTGAGE,52000,Verified,7853,18.1,21,9,10723.35
38654463,41438204, 36 months,credit_card,Fully Paid,6000,6.99,185.24,MORTGAGE,85000,Not Verified,7709,35,30,2,6481.090002
38646805,41430645, 36 months,credit_card,Fully Paid,7200,6.99,222.29,RENT,57000,Not Verified,6450,28.5,18,2,7293.31
36330911,39042282, 36 months,credit_card,Charged Off,12000,11.99,398.52,MORTGAGE,63000,Verified,21110,69.7,61,11,5164.77
46205195,49312946, 36 months,credit_card,Fully Paid,10000,11.53,329.91,RENT,45000,Source Verified,8682,68.9,14,5,10862.05
50223502,53602222, 36 months,credit_card,Fully Paid,10000,8.18,314.2,RENT,60000,Not Verified,19172,71.3,39,6,10780.82
46833264,49981021, 36 months,credit_card,Fully Paid,7500,11.53,247.43,RENT,40000,Not Verified,5282,36.4,15,4,8107.32
66582417,71308189, 36 months,credit_card,Fully Paid,27000,5.32,813.1,MORTGAGE,120000,Not Verified,72972,47,29,3,28040.02
56119985,59781784, 36 months,credit_card,Fully Paid,8400,13.99,287.06,RENT,55000,Source Verified,22388,66.2,34,1,8577.41
57722440,61475165, 36 months,credit_card,Fully Paid,8800,6.89,271.28,MORTGAGE,72000,Verified,16069,46,18,7,9320.11
61543004,65661844, 36 months,credit_card,Fully Paid,35000,13.99,1196.05,MORTGAGE,140000,Verified,82086,63.9,58,3,37468.45
63590300,67986012, 36 months,credit_card,Fully Paid,11000,13.67,374.2,MORTGAGE,82000,Verified,10875,75,15,5,11831.82
40453786,43318635, 36 months,credit_card,Fully Paid,14000,11.44,461.27,MORTGAGE,60000,Verified,13743,30.2,30,10,15572.81
39591863,42415703, 36 months,credit_card,Fully Paid,12500,6.49,383.06,MORTGAGE,50000,Not Verified,13065,35.9,27,5,13287.36
58341084,62159821, 36 months,credit_card,Fully Paid,5600,12.69,187.86,OWN,160000,Not Verified,23896,55.3,34,7,5906.29
68475552,73365353, 36 months,credit_card,Fully Paid,9000,7.91,281.66,OWN,31980,Verified,8612,33.4,16,1,9031.63
43539595,46566327, 36 months,credit_card,Fully Paid,8000,11.53,263.93,RENT,30000,Not Verified,6008,61,26,8,9157.78
58110571,61914302, 36 months,credit_card,Charged Off,20000,13.99,683.46,RENT,100000,Source Verified,8475,89.2,4,3,4061.9
43529519,46556250, 36 months,credit_card,Fully Paid,7000,10.99,229.14,RENT,43200,Not Verified,5335,53.3,11,5,7926.880003
60316801,64293546, 36 months,credit_card,Fully Paid,6500,6.89,200.38,MORTGAGE,95000,Source Verified,17133,32.4,41,7,6941.4
39681858,42505670, 36 months,credit_card,Fully Paid,7000,14.31,240.3,RENT,20000,Source Verified,3804,95.1,7,2,8181.4
65764580,70397360, 36 months,credit_card,Fully Paid,28200,14.33,968.34,MORTGAGE,83000,Verified,190090,95,56,7,31533.09
43166064,46172810, 36 months,credit_card,Fully Paid,6175,13.99,211.02,MORTGAGE,60000,Source Verified,46108,81.2,44,2,7259.04
55070208,58640983, 36 months,credit_card,Fully Paid,10000,9.17,318.79,RENT,75000,Source Verified,10564,64,48,8,10882.54
66615124,71340959, 36 months,credit_card,Fully Paid,27000,9.17,860.74,MORTGAGE,150000,Source Verified,31896,44,25,8,28083.37
38588523,41372420, 36 months,credit_card,Fully Paid,8000,9.49,256.23,MORTGAGE,60000,Verified,9102,52,39,9,8464.43
41540175,44476890, 36 months,credit_card,Fully Paid,9000,5.93,273.52,MORTGAGE,144000,Not Verified,12935,28.7,23,6,9505.800003
61622277,65791994, 36 months,credit_card,Fully Paid,8000,5.32,240.92,MORTGAGE,67000,Not Verified,14476,50.1,32,5,8123.31
55990626,59652424, 36 months,credit_card,Fully Paid,5600,5.32,168.65,OWN,28000,Source Verified,7343,34.2,12,0,5639.29
44554138,47621906, 36 months,credit_card,Fully Paid,8000,6.68,245.85,RENT,85000,Source Verified,21618,83.1,15,2,8403.26
44766186,47843946, 36 months,credit_card,Fully Paid,6500,6.92,200.47,RENT,52000,Not Verified,7016,53.6,8,2,7055.17
54473256,58053969, 36 months,credit_card,Fully Paid,35000,17.57,1257.8,MORTGAGE,300000,Verified,48257,76.5,30,5,40790.31
63999274,68430071, 36 months,credit_card,Fully Paid,11200,10.99,366.63,RENT,62000,Source Verified,11476,56.3,13,2,11492.62
48374379,51633097, 36 months,credit_card,Fully Paid,12325,7.89,385.6,MORTGAGE,66666,Not Verified,16175,51.8,15,3,12525.62
54808328,58379050, 36 months,credit_card,Fully Paid,20000,10.99,654.68,MORTGAGE,137500,Verified,6026,13.7,45,10,21820.74
56904201,60616917, 36 months,credit_card,Fully Paid,14000,7.89,438,MORTGAGE,65000,Not Verified,12836,40.6,19,3,15013.66
67315929,72117663, 36 months,credit_card,Fully Paid,11200,7.89,350.4,RENT,108000,Source Verified,13302,39.4,36,4,11669.05
44905600,47993352, 36 months,credit_card,Fully Paid,9400,12.69,315.33,OWN,60000,Verified,3865,24.6,16,11,10507.22001
40582035,43446815, 36 months,credit_card,Fully Paid,6000,8.19,188.55,RENT,42000,Not Verified,9018,46,36,3,6503.301672
61391576,65510386, 36 months,credit_card,Charged Off,10000,12.29,333.53,RENT,51000,Verified,7051,99.3,8,3,2327.88
61441097,65559879, 36 months,credit_card,Fully Paid,5000,9.17,159.4,MORTGAGE,105000,Source Verified,50945,94,38,5,5353.22
48654165,51902878, 36 months,credit_card,Charged Off,24000,13.33,812.48,OWN,95000,Source Verified,23940,41.9,28,8,10544.47
59291033,63178821, 36 months,credit_card,Fully Paid,5000,5.32,150.58,RENT,59000,Not Verified,6661,27.6,13,5,5053.5
38516904,41310735, 36 months,credit_card,Fully Paid,32500,25.57,1302.02,RENT,65000,Verified,23125,40.4,17,13,42032.01014
43095427,46102146, 36 months,credit_card,Fully Paid,20000,12.29,667.06,RENT,63000,Verified,11504,39.8,72,15,22654.67
61462923,65581774, 36 months,credit_card,Charged Off,16000,7.89,500.58,MORTGAGE,130000,Not Verified,38859,80,34,9,2024.79
43936028,46952766, 36 months,credit_card,Fully Paid,17000,9.17,541.95,MORTGAGE,120000,Verified,5289,17.5,11,6,18858.4
40737095,43612846, 36 months,credit_card,Fully Paid,24375,16.55,863.59,OWN,53000,Verified,13574,42.4,24,4,25680.9
39609137,42432850, 36 months,credit_card,Fully Paid,17000,11.44,560.11,MORTGAGE,70000,Verified,15584,38.9,45,16,19290.73
48896576,52185304, 36 months,credit_card,Fully Paid,12000,12.69,402.54,OWN,52000,Verified,4435,24.6,50,11,12926.8
42513559,45480271, 36 months,credit_card,Charged Off,11500,14.65,396.69,RENT,23000,Verified,12319,47.4,23,2,1180.71
63970086,68400845, 36 months,credit_card,Fully Paid,9000,12.05,299.15,MORTGAGE,56160,Source Verified,10138,38.5,9,6,9252.77
41750580,44697313, 36 months,credit_card,Charged Off,15050,14.65,519.14,RENT,78500,Not Verified,7649,53.5,24,5,7336.57
66521945,71247690, 36 months,credit_card,Fully Paid,4800,9.76,154.35,MORTGAGE,49000,Source Verified,602,46.3,11,2,5012.53
51256263,54516011, 36 months,credit_card,Fully Paid,4500,10.99,147.31,RENT,27500,Not Verified,6545,24.8,9,5,5042.28
38414161,41197931, 36 months,credit_card,Fully Paid,12000,8.19,377.09,MORTGAGE,68000,Source Verified,15543,59.8,34,5,13120.03
38507202,41301043, 36 months,credit_card,Charged Off,15000,8.67,474.7,RENT,60000,Source Verified,20839,76.3,25,3,6627.74
65077659,69614396, 36 months,credit_card,Fully Paid,2500,7.89,78.22,RENT,29000,Not Verified,3230,12,22,7,2532.4
61478637,65597363, 36 months,credit_card,Charged Off,12000,9.17,382.55,RENT,47000,Source Verified,19077,71.4,10,0,3436.84
42264522,45231284, 36 months,credit_card,Fully Paid,12000,8.18,377.04,MORTGAGE,45000,Source Verified,18156,59.3,40,2,12019.85
39430674,42234454, 36 months,credit_card,Fully Paid,20000,12.39,668.02,MORTGAGE,160000,Source Verified,61793,88.1,59,11,22027.12
41870231,44816944, 36 months,credit_card,Fully Paid,10000,12.29,333.53,MORTGAGE,50000,Not Verified,8238,65.4,14,5,11387.06
40450231,43314951, 36 months,credit_card,Fully Paid,10975,11.99,364.48,MORTGAGE,55000,Source Verified,6772,72.8,13,1,12671.69
39729810,42553542, 36 months,credit_card,Fully Paid,16500,7.49,513.18,OWN,49000,Source Verified,8856,11.8,17,4,17041.15
38547568,41331409, 36 months,credit_card,Fully Paid,20000,6.03,608.72,MORTGAGE,100000,Source Verified,22336,23.1,36,2,21134.45
65068756,69605506, 36 months,credit_card,Fully Paid,18900,17.57,679.22,RENT,45000,Not Verified,18725,41.4,30,9,21869.3
50566808,53946584, 36 months,credit_card,Fully Paid,9600,7.26,297.57,RENT,50004,Not Verified,4760,29.4,16,3,10285.85
45844394,48952117, 36 months,credit_card,Fully Paid,28000,6.68,860.47,MORTGAGE,135548,Source Verified,15859,42.2,31,6,29066.68
55290657,58801445, 36 months,credit_card,Fully Paid,5000,5.32,150.58,MORTGAGE,75000,Source Verified,8659,21.6,11,1,5222.71
63337496,67679276, 36 months,credit_card,Fully Paid,7850,12.69,263.33,MORTGAGE,80000,Source Verified,23746,47.1,47,10,8071.94
63214876,67566605, 36 months,credit_card,Fully Paid,27500,7.89,860.36,MORTGAGE,55000,Not Verified,38149,33.4,32,0,28325.33
40355044,43219958, 36 months,credit_card,Charged Off,8400,8.19,263.97,RENT,42000,Not Verified,6316,42.7,12,2,3061.58
62157260,66354011, 36 months,credit_card,Fully Paid,8000,11.53,263.93,RENT,37000,Verified,7142,51,35,6,8642.47
41226524,44133252, 36 months,credit_card,Fully Paid,28000,6.68,860.47,RENT,250000,Source Verified,41591,59.9,69,8,30175.4
49994577,53353347, 36 months,credit_card,Charged Off,13000,12.29,433.59,RENT,28712,Verified,8866,32.2,14,10,5451.61
39641880,42465718, 36 months,credit_card,Charged Off,28000,6.99,864.44,RENT,80000,Source Verified,31791,78.1,18,0,12944.85
55919670,59581447, 36 months,credit_card,Fully Paid,9000,10.99,294.61,MORTGAGE,50000,Source Verified,13526,42.5,9,3,9085.18
48697560,51946393, 36 months,credit_card,Fully Paid,24000,6.92,740.18,MORTGAGE,190000,Source Verified,46832,86.6,21,1,25640.36002
